unique_id,num_votes,num_good_votes,classifiable_frac,extended_frac,dsk_frac,sph_frac,pec_frac,smooth_frac,class,confident,RA,DEC
egs35231,6.0,6.0,1.0,1.0,0.5,0.1666666666666666,0.3333333333333333,1.0,disk,False,214.8617954062,52.8144178151
egs35241,6.0,5.0,0.8333333333333334,1.0,0.8,0.0,0.2,1.0,disk,False,214.885586434,52.8315875929
egs35249,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.8333333333333334,disk,False,214.8888088357,52.8339467194
egs35273,6.0,0.0,0.8333333333333334,0.1666666666666666,,,,,psf,False,214.8506593564,52.8071319794
egs35280,6.0,5.0,0.8333333333333334,1.0,1.0,0.0,0.0,1.0,disk,True,214.8604035607,52.8141973618
egs35291,6.0,4.0,0.6666666666666666,1.0,0.5,0.25,0.25,1.0,disk,False,214.8538404025,52.8097349886
egs35322,6.0,5.0,0.8333333333333334,1.0,0.0,0.6,0.4,1.0,spheroid,False,214.8309626356,52.7940890366
egs35343,6.0,5.0,0.8333333333333334,1.0,0.6,0.0,0.4,1.0,disk,False,214.8846098824,52.8326577901
egs35348,6.0,5.0,0.8333333333333334,1.0,0.2,0.0,0.8,1.0,peculiar,False,214.8583193562,52.8140382422
egs35349,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,1.0,disk,False,214.8348175996,52.7972908425
egs35352,6.0,6.0,1.0,1.0,0.0,0.1666666666666666,0.8333333333333334,0.5,peculiar,False,214.881199367,52.8303181758
egs35372,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,peculiar,False,214.8942308663,52.839910588
egs35410,6.0,5.0,0.8333333333333334,1.0,0.6,0.0,0.4,1.0,disk,False,214.8285853762,52.7938921412
egs35420,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,disk,False,214.8988712723,52.8440605825
egs35422,6.0,3.0,0.5,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,disk,False,214.8379130814,52.8006916958
egs35431,6.0,4.0,0.6666666666666666,1.0,0.0,0.75,0.25,1.0,spheroid,False,214.8424528141,52.8041231823
egs35435,6.0,2.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,,False,214.8930641753,52.8402006426
egs35441,6.0,6.0,1.0,1.0,0.5,0.1666666666666666,0.3333333333333333,1.0,disk,False,214.8572552061,52.8148954371
egs35447,6.0,3.0,0.5,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,peculiar,False,214.9025151769,52.8471817521
egs35449,6.0,4.0,0.6666666666666666,1.0,0.5,0.0,0.5,1.0,ambiguous,False,214.8548339665,52.8133114513
egs35465,6.0,5.0,0.8333333333333334,1.0,0.8,0.2,0.0,1.0,disk,False,214.91403711,52.855669608
egs35468,6.0,2.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,,False,214.8401915404,52.8032549375
egs35475,6.0,0.0,0.0,1.0,,,,,,True,214.8277895927,52.79455822
egs35481,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,disk,False,214.8610117592,52.8182606695
egs35484,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.8333333333333334,disk,False,214.8813399931,52.8327624113
egs35490,6.0,4.0,0.6666666666666666,1.0,0.75,0.0,0.25,1.0,disk,False,214.9140800678,52.8561446337
egs35506,6.0,5.0,0.8333333333333334,1.0,0.2,0.4,0.4,1.0,ambiguous,False,214.8944599753,52.8425083304
egs35513,6.0,6.0,1.0,1.0,0.0,0.1666666666666666,0.8333333333333334,0.3333333333333333,peculiar,False,214.8809300566,52.8329535364
egs35528,6.0,0.0,0.0,1.0,,,,,,True,214.8262307523,52.7942791787
egs35552,6.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,ambiguous,False,214.8600711116,52.818925545
egs35575,6.0,1.0,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,,False,214.9124907952,52.856508197
egs35583,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,peculiar,False,214.8980643773,52.846365338
egs35602,6.0,5.0,0.8333333333333334,1.0,0.8,0.2,0.0,1.0,disk,False,214.8854989555,52.8377415491
egs35615,6.0,5.0,0.8333333333333334,1.0,0.2,0.2,0.6,1.0,peculiar,False,214.8521209555,52.8142157176
egs35622,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.8418128735,52.8070287751
egs35629,6.0,5.0,0.8333333333333334,1.0,0.6,0.0,0.4,1.0,disk,False,214.9127139985,52.8575143462
egs35631,6.0,5.0,0.8333333333333334,1.0,0.8,0.0,0.2,1.0,disk,False,214.8794771563,52.8339332407
egs35643,6.0,6.0,1.0,1.0,0.5,0.1666666666666666,0.3333333333333333,1.0,disk,False,214.9108409649,52.8564254363
egs35644,6.0,5.0,0.8333333333333334,1.0,0.2,0.8,0.0,1.0,spheroid,False,214.8966006104,52.8463119779
egs35648,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.8267866046,52.7967096925
egs35657,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.8973237311,52.8470535974
egs35682,6.0,1.0,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,,False,214.8941957637,52.84524459
egs35692,6.0,6.0,1.0,1.0,0.0,0.1666666666666666,0.8333333333333334,0.6666666666666666,peculiar,False,214.9074973218,52.8548948417
egs35695,6.0,5.0,0.8333333333333334,1.0,0.6,0.2,0.2,1.0,disk,False,214.8547169524,52.8174080803
egs35707,6.0,5.0,0.8333333333333334,1.0,0.8,0.0,0.2,1.0,disk,False,214.8462820279,52.8116970301
egs35712,6.0,5.0,0.8333333333333334,1.0,0.2,0.4,0.4,0.8,ambiguous,False,214.827865607,52.7986055476
egs35714,6.0,5.0,0.8333333333333334,1.0,0.4,0.2,0.4,1.0,ambiguous,False,214.823597299,52.7956251798
egs35718,6.0,6.0,1.0,1.0,0.3333333333333333,0.1666666666666666,0.5,0.6666666666666666,peculiar,False,214.825303536,52.7969098721
egs35720,6.0,2.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,,False,214.8364469849,52.8049028991
egs35727,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,1.0,peculiar,False,214.8537506505,52.8173781175
egs35732,6.0,6.0,1.0,1.0,0.5,0.0,0.5,0.8333333333333334,ambiguous,False,214.8889345247,52.8425991037
egs35778,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,peculiar,True,214.8741368205,52.8328757636
egs35811,6.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,peculiar,True,214.8343423284,52.8051914053
egs35823,6.0,1.0,0.1666666666666666,1.0,0.0,1.0,0.0,1.0,,False,214.9091659641,52.858647694
egs35828,6.0,5.0,0.8333333333333334,1.0,0.2,0.6,0.2,1.0,spheroid,False,214.9040446584,52.8550381366
egs35835,6.0,2.0,0.3333333333333333,1.0,0.5,0.0,0.5,1.0,,False,214.8326101553,52.8043698381
egs35860,6.0,5.0,0.8333333333333334,1.0,0.2,0.4,0.4,1.0,ambiguous,False,214.9090149062,52.8590715185
egs35878,6.0,6.0,1.0,1.0,0.5,0.0,0.5,1.0,ambiguous,False,214.8347574073,52.8065414542
egs35884,6.0,6.0,1.0,1.0,0.5,0.0,0.5,0.8333333333333334,ambiguous,False,214.8500655044,52.8175107673
egs35907,6.0,4.0,0.6666666666666666,1.0,0.25,0.0,0.75,1.0,peculiar,False,214.8485335555,52.81675899
egs35917,6.0,5.0,0.8333333333333334,1.0,0.4,0.0,0.6,1.0,peculiar,False,214.8430787048,52.8130076251
egs35933,6.0,5.0,0.8333333333333334,1.0,0.2,0.8,0.0,1.0,spheroid,False,214.8830316838,52.8416812262
egs35950,5.0,2.0,0.4,1.0,0.0,0.0,1.0,1.0,,False,214.876361424,52.83731771
egs35951,6.0,6.0,1.0,1.0,0.5,0.5,0.0,1.0,ambiguous,False,214.8364106116,52.8088833972
egs35966,6.0,5.0,0.8333333333333334,1.0,0.0,0.4,0.6,0.8,peculiar,False,214.8522461048,52.8203209164
egs35981,6.0,6.0,1.0,1.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,1.0,spheroid,False,214.8863282968,52.8448926885
egs35990,6.0,5.0,0.8333333333333334,1.0,0.6,0.2,0.2,1.0,disk,False,214.8341204895,52.8079300444
egs35991,6.0,5.0,0.8333333333333334,1.0,0.8,0.0,0.2,0.8,disk,False,214.8379704108,52.8106614165
egs35992,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,1.0,peculiar,False,214.8851053715,52.8442017881
egs36006,6.0,3.0,0.5,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,peculiar,False,214.840900202,52.8130267093
egs36008,6.0,5.0,0.8333333333333334,1.0,0.4,0.2,0.4,1.0,ambiguous,False,214.8529535078,52.8216306493
egs36018,6.0,5.0,0.8333333333333334,1.0,0.8,0.2,0.0,1.0,disk,False,214.8772381301,52.8391379677
egs36019,6.0,5.0,0.8333333333333334,1.0,0.2,0.4,0.4,1.0,ambiguous,False,214.9015184618,52.8564197598
egs36023,6.0,6.0,1.0,1.0,0.0,0.1666666666666666,0.8333333333333334,0.5,peculiar,False,214.8407968706,52.8132422225
egs36024,6.0,6.0,1.0,1.0,0.3333333333333333,0.5,0.1666666666666666,1.0,spheroid,False,214.8374680832,52.8108892456
egs36026,6.0,6.0,1.0,1.0,0.5,0.0,0.5,0.8333333333333334,ambiguous,False,214.8716046884,52.8351848506
egs36028,6.0,0.0,0.0,1.0,,,,,,True,214.8786459684,52.8402239779
egs36035,6.0,3.0,0.5,1.0,0.0,0.0,1.0,1.0,peculiar,True,214.8708152907,52.8348118569
egs36073,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.5,peculiar,False,214.8516535409,52.8218152009
egs36086,6.0,3.0,0.5,1.0,0.0,0.0,1.0,1.0,peculiar,True,214.8540375067,52.8236447979
egs36088,6.0,5.0,0.8333333333333334,1.0,0.6,0.2,0.2,1.0,disk,False,214.83060506,52.8069688381
egs36096,6.0,6.0,1.0,1.0,0.5,0.5,0.0,1.0,ambiguous,False,214.8789088109,52.8414382233
egs36108,6.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,ambiguous,False,214.9012659598,52.8575094124
egs36120,6.0,4.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,disk,True,214.820382891,52.8001248388
egs36121,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,peculiar,False,214.9012168728,52.8576688201
egs36128,6.0,5.0,0.8333333333333334,1.0,0.4,0.0,0.6,1.0,peculiar,False,214.8886186357,52.8488553079
egs36146,6.0,5.0,0.8333333333333334,1.0,0.6,0.0,0.4,1.0,disk,False,214.8319937477,52.80875806
egs36150,6.0,5.0,0.8333333333333334,1.0,0.0,0.8,0.2,0.8,spheroid,False,214.8818478758,52.8443673741
egs36196,6.0,5.0,0.8333333333333334,1.0,0.6,0.2,0.2,1.0,disk,False,214.8353440547,52.8121635736
egs36200,6.0,5.0,0.8333333333333334,1.0,0.6,0.2,0.2,1.0,disk,False,214.8435312711,52.818029219
egs36210,6.0,5.0,0.8333333333333334,1.0,0.2,0.6,0.2,1.0,spheroid,False,214.8908665404,52.8519483862
egs36218,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,1.0,disk,False,214.832283447,52.8103567112
egs36228,6.0,5.0,0.8333333333333334,1.0,0.4,0.4,0.2,1.0,ambiguous,False,214.8415755702,52.8171594501
egs36231,6.0,4.0,0.6666666666666666,1.0,0.75,0.0,0.25,1.0,disk,False,214.8749088318,52.8408911965
egs36238,6.0,4.0,0.6666666666666666,1.0,0.5,0.0,0.5,1.0,ambiguous,False,214.8511124417,52.8240574036
egs36259,6.0,5.0,0.8333333333333334,1.0,0.0,0.8,0.2,1.0,spheroid,False,214.889833615,52.8518211005
egs36268,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,peculiar,False,214.9041803929,52.8622338489
egs36289,6.0,4.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.75,peculiar,True,214.8777829049,52.8438390416
egs36292,6.0,6.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.3333333333333333,peculiar,False,214.8740527646,52.8412170269
egs36301,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.5,peculiar,False,214.8483023039,52.8231305526
egs36305,6.0,2.0,0.3333333333333333,1.0,0.0,0.5,0.5,1.0,,False,214.850379678,52.8246968462
egs36308,6.0,4.0,0.6666666666666666,1.0,0.75,0.0,0.25,1.0,disk,False,214.8872261752,52.8509275143
egs36319,6.0,6.0,1.0,1.0,0.5,0.1666666666666666,0.3333333333333333,0.8333333333333334,disk,False,214.8732146146,52.8410832398
egs36338,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,peculiar,False,214.8292858813,52.8100444994
egs36341,6.0,5.0,0.8333333333333334,1.0,0.6,0.2,0.2,1.0,disk,False,214.8724736555,52.8408868484
egs36349,6.0,0.0,0.8333333333333334,0.1666666666666666,,,,,psf,False,214.8951222344,52.8571721043
egs36379,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.8333333333333334,disk,True,214.874672278,52.8430247748
egs36384,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,1.0,disk,False,214.8782310885,52.8456916952
egs36403,6.0,0.0,0.0,1.0,,,,,,True,214.8368683497,52.8165930736
egs36411,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,disk,False,214.8758447284,52.8444378976
egs36414,6.0,0.0,0.1666666666666666,0.8333333333333334,,,,,,False,214.8939680241,52.8573039245
egs36417,6.0,5.0,0.8333333333333334,1.0,0.2,0.2,0.6,1.0,peculiar,False,214.8899050603,52.8545140915
egs36420,6.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,peculiar,True,214.8881110179,52.8532652776
egs36425,6.0,5.0,0.8333333333333334,1.0,0.0,0.6,0.4,1.0,spheroid,False,214.824857376,52.808390485
egs36438,6.0,4.0,0.6666666666666666,1.0,0.25,0.25,0.5,1.0,peculiar,False,214.8427830313,52.8213942493
egs36445,6.0,0.0,1.0,0.0,,,,,psf,True,214.8925287727,52.8568983303
egs36450,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,peculiar,False,214.8682468904,52.8397508949
egs36451,6.0,6.0,1.0,1.0,0.5,0.3333333333333333,0.1666666666666666,1.0,disk,False,214.8380588372,52.8182910886
egs36454,6.0,1.0,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,,False,214.8902745357,52.8554931163
egs36455,6.0,1.0,0.1666666666666666,1.0,0.0,1.0,0.0,1.0,,False,214.8816660506,52.8493716522
egs36456,6.0,1.0,0.1666666666666666,1.0,0.0,1.0,0.0,1.0,,False,214.86591472,52.8381991944
egs36464,6.0,5.0,0.8333333333333334,1.0,0.2,0.8,0.0,1.0,spheroid,False,214.8894760832,52.8550121121
egs36465,6.0,1.0,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,,False,214.8683106343,52.8400072009
egs36471,6.0,6.0,1.0,1.0,0.0,0.8333333333333334,0.1666666666666666,1.0,spheroid,False,214.8171868269,52.8036717767
egs36476,6.0,6.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.8333333333333334,peculiar,False,214.8153199301,52.802429396
egs36477,6.0,1.0,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,,False,214.8945488069,52.8588986655
egs36482,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,0.8333333333333334,peculiar,False,214.8153928105,52.8027155022
egs36492,6.0,1.0,0.1666666666666666,1.0,0.0,1.0,0.0,1.0,,False,214.8935891737,52.8586108676
egs36500,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.8417041656,52.8217801862
egs36508,6.0,6.0,1.0,1.0,0.0,0.1666666666666666,0.8333333333333334,0.6666666666666666,peculiar,False,214.8990439718,52.8626341248
egs36512,6.0,1.0,0.1666666666666666,1.0,0.0,1.0,0.0,1.0,,False,214.8742677461,52.8451081416
egs36521,6.0,0.0,0.0,1.0,,,,,,True,214.892460528,52.8581899676
egs36542,6.0,1.0,0.1666666666666666,1.0,0.0,0.0,1.0,1.0,,False,214.873209766,52.8448968512
egs36546,6.0,0.0,0.0,1.0,,,,,,True,214.8458679317,52.8254842787
egs36565,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,1.0,disk,False,214.886499772,52.8548960415
egs36591,6.0,5.0,0.8333333333333334,1.0,0.4,0.4,0.2,1.0,ambiguous,False,214.8818308805,52.8519587173
egs36643,6.0,1.0,0.1666666666666666,1.0,0.0,0.0,1.0,0.0,,False,214.8777214222,52.8500764152
egs36648,6.0,5.0,0.8333333333333334,1.0,0.6,0.0,0.4,1.0,disk,False,214.8896158327,52.8585295984
egs36667,5.0,3.0,0.6,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,ambiguous,False,214.8266105904,52.8141253735
egs36685,6.0,5.0,0.8333333333333334,1.0,0.8,0.0,0.2,0.8,disk,False,214.8701761172,52.845240894
egs36686,6.0,0.0,0.0,1.0,,,,,,True,214.8719957973,52.8469006061
egs36705,6.0,6.0,1.0,1.0,0.0,0.8333333333333334,0.1666666666666666,1.0,spheroid,False,214.8898590553,52.8600888264
egs36708,6.0,6.0,1.0,1.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,1.0,spheroid,False,214.8711260305,52.8468500123
egs36719,6.0,0.0,0.0,1.0,,,,,,True,214.8695211382,52.8459956116
egs36725,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,peculiar,False,214.8630538843,52.8414622018
egs36726,6.0,4.0,0.6666666666666666,1.0,0.75,0.0,0.25,1.0,disk,False,214.8277913495,52.816361683
egs36740,6.0,5.0,0.8333333333333334,1.0,0.4,0.0,0.6,0.8,peculiar,False,214.8676682095,52.8450303119
egs36741,6.0,4.0,0.6666666666666666,1.0,0.75,0.0,0.25,1.0,disk,False,214.8254727888,52.8149841089
egs36747,6.0,4.0,0.6666666666666666,1.0,0.0,0.75,0.25,1.0,spheroid,False,214.8075210521,52.8022721904
egs36752,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,peculiar,True,214.8833396539,52.8563378886
egs36759,6.0,6.0,1.0,1.0,0.5,0.5,0.0,1.0,ambiguous,False,214.8072218616,52.8023983985
egs36776,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,peculiar,True,214.8181167134,52.8105289929
egs36786,6.0,6.0,1.0,1.0,0.3333333333333333,0.5,0.1666666666666666,0.8333333333333334,spheroid,False,214.8832380545,52.856962997
egs36787,6.0,3.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,ambiguous,False,214.8732298969,52.8499043406
egs36798,6.0,4.0,0.6666666666666666,1.0,0.5,0.25,0.25,1.0,disk,False,214.8230415838,52.8144464461
egs36814,6.0,0.0,1.0,0.0,,,,,psf,True,214.8083931091,52.8041773997
egs36824,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,0.6666666666666666,disk,False,214.8263635745,52.8171200152
egs36833,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,peculiar,False,214.8922822858,52.8641049794
egs36846,6.0,6.0,1.0,1.0,0.5,0.1666666666666666,0.3333333333333333,1.0,disk,False,214.8072308416,52.8037512158
egs36855,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.8191810541,52.8123442917
egs36865,6.0,4.0,0.6666666666666666,1.0,0.5,0.0,0.5,1.0,ambiguous,False,214.8897775925,52.8627435612
egs36874,6.0,0.0,0.0,1.0,,,,,,True,214.8206058191,52.8136370786
egs36900,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,peculiar,False,214.8741955705,52.8523808603
egs36908,6.0,4.0,0.6666666666666666,1.0,0.75,0.0,0.25,1.0,disk,False,214.8139128771,52.8095435547
egs36909,6.0,6.0,1.0,1.0,0.0,0.1666666666666666,0.8333333333333334,0.5,peculiar,False,214.8727357152,52.8514587546
egs36928,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.8926878046,52.8658991959
egs36931,6.0,5.0,0.8333333333333334,1.0,0.0,0.0,1.0,0.4,peculiar,True,214.8772595743,52.8546315765
egs36936,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,1.0,disk,False,214.8181564871,52.8130505108
egs36939,6.0,3.0,0.5,1.0,0.0,0.0,1.0,1.0,peculiar,True,214.8886049904,52.8632071607
egs36941,6.0,5.0,0.8333333333333334,1.0,0.0,0.4,0.6,1.0,peculiar,False,214.887414144,52.8623849508
egs36974,6.0,5.0,0.8333333333333334,1.0,0.2,0.4,0.4,1.0,ambiguous,False,214.8378726107,52.8277026218
egs36996,6.0,6.0,1.0,1.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.0,disk,False,214.8852393082,52.8616554368
egs37008,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,disk,False,214.8636338251,52.8465739347
egs37010,6.0,6.0,1.0,1.0,0.5,0.0,0.5,1.0,ambiguous,False,214.8288082773,52.8217819005
egs37011,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,1.0,disk,False,214.8381247341,52.8284573194
egs37018,6.0,4.0,0.6666666666666666,1.0,0.25,0.25,0.5,1.0,peculiar,False,214.8864591395,52.8629296475
egs37020,6.0,6.0,1.0,1.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,1.0,spheroid,False,214.8113643368,52.8095322888
egs37040,6.0,6.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,ambiguous,False,214.8109892186,52.8096539931
egs37049,6.0,5.0,0.8333333333333334,1.0,0.6,0.0,0.4,1.0,disk,False,214.8258279376,52.8203714288
egs37064,6.0,5.0,0.8333333333333334,1.0,0.4,0.6,0.0,1.0,spheroid,False,214.8915086848,52.8674901919
egs37081,6.0,5.0,0.8333333333333334,1.0,0.6,0.0,0.4,0.8,disk,False,214.835982848,52.8282447313
egs37084,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,peculiar,False,214.8336034616,52.8265691512
egs37087,6.0,5.0,0.8333333333333334,1.0,0.0,0.4,0.6,0.6,peculiar,False,214.8796263059,52.8593368969
egs37088,6.0,6.0,1.0,1.0,0.0,0.8333333333333334,0.1666666666666666,1.0,spheroid,False,214.8172466865,52.8149476201
egs37089,6.0,5.0,0.8333333333333334,1.0,0.0,0.8,0.2,1.0,spheroid,False,214.8635703624,52.8479778317
egs37108,6.0,6.0,1.0,1.0,0.5,0.1666666666666666,0.3333333333333333,1.0,disk,False,214.830928766,52.825195472
egs37142,6.0,3.0,0.5,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,peculiar,False,214.8555006136,52.843289526
egs37147,6.0,4.0,0.6666666666666666,1.0,0.75,0.0,0.25,0.5,disk,False,214.8321328912,52.8267673549
egs37153,6.0,5.0,0.8333333333333334,1.0,0.0,0.8,0.2,1.0,spheroid,False,214.8879746643,52.8666636551
egs37185,6.0,6.0,1.0,1.0,0.1666666666666666,0.0,0.8333333333333334,1.0,peculiar,False,214.8302413791,52.8262203641
egs37208,6.0,4.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,disk,True,214.8757303007,52.8589678589
egs37221,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,peculiar,False,214.8782217593,52.8609120722
egs37232,6.0,5.0,0.8333333333333334,1.0,0.4,0.0,0.6,1.0,peculiar,False,214.8096055086,52.8122200889
egs37238,6.0,0.0,1.0,0.0,,,,,psf,True,214.8056668988,52.809512935
egs37241,6.0,6.0,1.0,1.0,0.5,0.0,0.5,1.0,ambiguous,False,214.8108733871,52.8132311724
egs37244,6.0,6.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,1.0,peculiar,False,214.8258355432,52.8239229978
egs37267,6.0,2.0,0.3333333333333333,1.0,0.0,0.5,0.5,1.0,,False,214.8753259186,52.8594698481
egs37271,6.0,3.0,0.5,1.0,0.0,0.6666666666666666,0.3333333333333333,1.0,spheroid,False,214.8729377285,52.8578220349
egs37275,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,disk,False,214.8532154107,52.843864505
egs37282,6.0,5.0,0.8333333333333334,1.0,0.0,0.8,0.2,1.0,spheroid,False,214.8035931371,52.8086113531
egs37303,6.0,6.0,1.0,1.0,0.0,0.0,1.0,0.8333333333333334,peculiar,True,214.8163599347,52.8180323933
egs37308,6.0,6.0,1.0,1.0,0.8333333333333334,0.0,0.1666666666666666,1.0,disk,False,214.8645568626,52.8524338975
egs37310,6.0,2.0,0.3333333333333333,1.0,0.5,0.0,0.5,1.0,,False,214.8686347014,52.8553540088
egs37312,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.8333333333333334,disk,False,214.8801733441,52.8636564693
egs37317,6.0,5.0,0.8333333333333334,1.0,0.4,0.4,0.2,1.0,ambiguous,False,214.7995192733,52.8062825934
egs37318,6.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,peculiar,True,214.8234895528,52.8233939052
egs37321,6.0,1.0,0.1666666666666666,1.0,0.0,0.0,1.0,1.0,,False,214.8247727229,52.8243574901
egs37322,6.0,6.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,1.0,peculiar,False,214.8242992257,52.8240308951
egs37328,6.0,6.0,1.0,1.0,0.8333333333333334,0.1666666666666666,0.0,1.0,disk,False,214.7998644602,52.8066962874
egs37336,6.0,0.0,0.0,1.0,,,,,,True,214.8698883957,52.8567014065
egs37341,6.0,4.0,0.6666666666666666,1.0,0.0,0.75,0.25,1.0,spheroid,False,214.8038415876,52.8097345377
egs37355,6.0,5.0,0.8333333333333334,1.0,0.0,1.0,0.0,1.0,spheroid,True,214.8103994685,52.8146768521
egs37372,6.0,6.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,peculiar,False,214.8573550172,52.8483250741
egs37381,6.0,0.0,0.0,1.0,,,,,,True,214.8745035181,52.8606343179
egs37383,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,disk,True,214.8628199118,52.8524136736
egs37390,6.0,6.0,1.0,1.0,0.5,0.0,0.5,0.6666666666666666,ambiguous,False,214.8251190729,52.8257294642
egs37407,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.8333333333333334,disk,True,214.8709096972,52.8586298898
egs37413,6.0,4.0,0.6666666666666666,1.0,0.75,0.0,0.25,1.0,disk,False,214.8322714318,52.8312683819
egs37419,6.0,1.0,0.1666666666666666,1.0,1.0,0.0,0.0,1.0,,False,214.8674024647,52.8563593716
egs37424,6.0,6.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,disk,False,214.8737547852,52.860952198
egs37455,6.0,6.0,1.0,1.0,0.0,0.8333333333333334,0.1666666666666666,1.0,spheroid,False,214.8105308346,52.8165147151
egs37468,6.0,4.0,0.6666666666666666,1.0,0.0,0.75,0.25,1.0,spheroid,False,214.857061923,52.8498174376
